path,directory,filename,extension,size_bytes,line_count,category,status,purpose,entry_point,imported_by,imports,input_artifacts,output_artifacts,environment_variables,safety_notes,related_files,generated,source_control_recommended,confidence,notes
scripts/tiny/sweep_rawseq_policies_cost_aware.py,scripts/tiny,sweep_rawseq_policies_cost_aware.py,.py,15210,436,rawseq research,tracked,Cost-aware policy sweep for tiny rawseq run folders.,yes,,__future__; math; numpy; os; pandas; pathlib; re; typing,annotated.csv; csv inputs,annotated.csv; csv reports,RAWSEQ_COST_BPS; RAWSEQ_POLICY_SWEEP_ALLOW_FULL_SCAN; RAWSEQ_POLICY_SWEEP_GLOB; RAWSEQ_POLICY_SWEEP_MAX_RUNS; RAWSEQ_POLICY_SWEEP_OUTPUT_PREFIX; RAWSEQ_POLICY_SWEEP_ROOT; RAWSEQ_POLICY_SWEEP_SEEDS; RAWSEQ_POLICY_SWEEP_STATUS_ALLOW; RAWSEQ_POLICY_SWEEP_SYMBOLS,,scripts/run_tiny_broader_horizon_challenger_sweep.py; scripts/run_tiny_price_sweep.py; scripts/run_tiny_raw_model_challenger_sweep.py; scripts/run_tiny_temporal_surface_epoch_challenger_sweep.py; scripts/tiny/audit_rawseq_frozen_champion_contract.py; scripts/tiny/compare_rawseq_vs_ladder_policies.py; scripts/tiny/evaluate_rawseq_candidate_probe_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_overlay_filters.py; scripts/tiny/evaluate_rawseq_frozen_shadow_rolling_costs.py; scripts/tiny/evaluate_rawseq_probe_prediction_ensemble.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/validate_ladder_baseline_walkforward.py,scripts/tiny,validate_ladder_baseline_walkforward.py,.py,12605,321,ladder research,tracked,Validate a risk-controlled ladder baseline across recorded-data slices.,yes,,__future__; datetime; importlib.util; json; math; numpy; os; pandas; pathlib; typing; uuid,csv inputs,csv reports; txt/json reports,LADDER_BEST_CONTRACT_PATH; LADDER_CONFIG_SOURCE; LADDER_FIXED_CONFIGS; LADDER_MAX_SLICES; LADDER_SLICE_ROWS; LADDER_SOURCE_PATH; LADDER_STEP_ROWS; LADDER_VALIDATION_OUTPUT_DIR,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/tiny/compare_rawseq_vs_ladder_policies.py; scripts/tiny/report_ladder_walkforward_failure_attribution.py; scripts/tiny/simulate_path_aware_ladder_baseline.py; scripts/tiny/sweep_ladder_risk_walkforward.py; scripts/validate_realtime_flow_data.py; scripts/validate_tiny_symbolized_report_paths.py; src/baseline.js; tests/test_rawseq_baseline_guard.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny_io.py,scripts,tiny_io.py,.py,14701,422,source,tracked,Shared robust I/O helpers for paper-only tiny price runtime scripts.,no,,__future__; datetime; hashlib; json; math; os; pandas; pandas.errors; pathlib; typing,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny_paths.py,scripts,tiny_paths.py,.py,2697,72,source,tracked,Central symbol/venue path helpers for tiny-price research scripts.,no,,__future__; os; pathlib,csv inputs,csv reports,PRIMARY_VENUE; SYMBOL,,scripts/validate_tiny_symbolized_report_paths.py; tiny/core/tiny_paths.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny_price_feature_utils.py,scripts,tiny_price_feature_utils.py,.py,7312,221,source,tracked,Tiny price feature utils script/module.,no,,hashlib; json; pandas; re,,,,paper-only/no-orders language present,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_30m_regime_features.py; scripts/build_cross_venue_features.py; scripts/build_htf_context_features.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_macro_event_features.py; scripts/build_tiny_price_ta_labels.py; scripts/build_tiny_price_technical_features.py; scripts/build_tiny_price_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny_price_rawseq_path_v1.py,scripts,tiny_price_rawseq_path_v1.py,.py,91382,2086,rawseq research,modified,tiny_price_rawseq_path_v1.py,yes,,__future__; dataclasses; datetime; hashlib; json; math; numpy; os; pandas; pathlib; uuid,annotated.csv; csv inputs; model.json,annotated.csv; csv reports; model.json; txt/json reports,PRIMARY_VENUE; RAWSEQ_ARTIFACT_OUTPUT_DIR; RAWSEQ_ARTIFACT_PREFIX; RAWSEQ_BATCH_SIZE; RAWSEQ_BUCKET_SECONDS; RAWSEQ_DECISION_HORIZON_SECONDS; RAWSEQ_DECISION_THRESHOLD_BPS; RAWSEQ_EPOCHS; RAWSEQ_EVOLUTION_EARLY_STOP_PATIENCE; RAWSEQ_EVOLUTION_MIN_IMPROVEMENT; RAWSEQ_FEATURE_WINDOW; RAWSEQ_FITNESS_POLICY; RAWSEQ_FITNESS_THRESHOLD_BPS; RAWSEQ_GENERATIONS; RAWSEQ_HIDDEN; RAWSEQ_INCLUDE_WINDOW_GUIDE; RAWSEQ_INFERENCE_ONLY; RAWSEQ_INPUT_FEATURE; RAWSEQ_INPUT_STRIDE; RAWSEQ_IO_DISCOVERY_EPOCHS; RAWSEQ_IO_DISCOVERY_GENERATIONS; RAWSEQ_IO_DISCOVERY_POPULATION; RAWSEQ_LEN; RAWSEQ_LOAD_MODEL_PATH; RAWSEQ_LR; RAWSEQ_MAX_EARLY_ADVERSE_BPS; RAWSEQ_MA_WINDOW; RAWSEQ_MA_WINDOW; RAWSEQ_MIN_FITNESS_TRADES; RAWSEQ_MIN_VAL_ROWS; RAWSEQ_MUTATION_STD; RAWSEQ_OUTPUT_LABEL; RAWSEQ_OUTPUT_ORIENTATION; RAWSEQ_OUTPUT_STRIDE; RAWSEQ_POPULATION; RAWSEQ_SEED; RAWSEQ_SOURCE_PATH; RAWSEQ_TARGET_CLIP_BPS; RAWSEQ_TRAIN_FRAC; RAWSEQ_VAL_FRAC; RAWSEQ_WF_EPOCHS; RAWSEQ_WF_GENERATIONS; RAWSEQ_WF_POPULATION; RAWSEQ_WF_SEED; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_ta_labels.py; scripts/build_tiny_price_technical_features.py; scripts/build_tiny_price_training_rows.py; scripts/diagnose_tiny_price_v2_candidate.py; scripts/discover_tiny_price_technical_rules.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_predictions.py; scripts/evaluate_tiny_price_shadow_pool.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny_v3_mediator_design.py,scripts,tiny_v3_mediator_design.py,.py,21348,482,source,tracked,Paper-only tiny_v3 mediator design report.,yes,,__future__; evaluate_tiny_price_v2_stabilized_shadow; json; math; numpy; os; pandas; pathlib,csv inputs,csv reports; txt/json reports,TINY_V3_MEDIATOR_INPUT_PATH; TINY_V3_MEDIATOR_MIN_CLUSTER_EVENTS; TINY_V3_MEDIATOR_MIN_SIGNAL_ROWS; TINY_V3_MEDIATOR_MIN_WINNER_ROWS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_hierarchy_mediator_training_rows.py; scripts/show_hierarchy_mediator_prediction.py; scripts/tiny_v3_rule_mediator_shadow.py; scripts/train_hierarchy_mediator_model.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny_v3_rule_mediator_shadow.py,scripts,tiny_v3_rule_mediator_shadow.py,.py,35098,755,source,tracked,Paper-only tiny_v3 frozen rule mediator shadow evaluator.,yes,,__future__; csv; evaluate_tiny_price_v2_stabilized_shadow; math; numpy; os; pandas; pathlib; uuid,csv inputs,csv reports; txt/json reports,TINY_SHADOW_INCREMENTAL_NEW_WINDOW_END; TINY_SHADOW_INCREMENTAL_NEW_WINDOW_START; TINY_SHADOW_INCREMENTAL_OLD_WINDOW_END; TINY_V3_RULE_MEDIATOR_INPUT_PATH; TINY_V3_RULE_MEDIATOR_MIN_CLUSTERED_30S_EVENTS; TINY_V3_RULE_MEDIATOR_MIN_RAW_ROWS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_hierarchy_mediator_training_rows.py; scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_price_shadow_pool.py; scripts/evaluate_tiny_price_v2_stabilized_shadow.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_shadow_sample_accumulator.py; scripts/report_tiny_temporal_surface_shadow.py; scripts/run_tiny_raw_calibration_shadow.py; scripts/show_hierarchy_mediator_prediction.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/train_10s_microstructure_model.py,scripts,train_10s_microstructure_model.py,.py,63507,1505,trainer,tracked,Train 10s microstructure model script/module.,yes,,hierarchical_context; microstructure_model_utils; numpy; os; pandas; pathlib,csv inputs; model.json,csv reports; model.json; txt/json reports,BATCH_SIZE; EMBARGO_ROWS; EPOCHS; EVENT_LOSS_WEIGHT; EVENT_TARGET_MIN_TRAIN_POSITIVES; EVENT_TARGET_MIN_VALIDATION_POSITIVES; HIDDEN_UNITS; LEARNING_RATE; MICRO_ALLOW_GROUP_DISAGREEMENT; MICRO_MAX_ABS_LOG_DEPTH_TARGET; MICRO_MAX_ABS_RETURN_TARGET; MICRO_MAX_ABS_SPREAD_TARGET; MICRO_RUN_FLOW_1S_ABLATION; MICRO_TRAIN_EVENT_ONLY; MIN_SCARE_RECALL; MIN_TRAIN_ROWS; MIN_VALIDATION_ROWS; OUTPUT_DIR; PRIMARY_VENUE; PROMOTE_BEST; RANDOM_SEED; REGRESSION_LOSS_WEIGHT; SYMBOL; TRAIN_SPLIT,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_10s_microstructure_model.py; scripts/backtest_offer_acceptance_model.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_live_offer_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/train_1m_flow_model.py,scripts,train_1m_flow_model.py,.py,29024,836,trainer,tracked,Train 1m flow model script/module.,yes,,copy; numpy; os; pandas; pathlib,csv inputs,csv reports,BATCH_SIZE; EPOCHS; FINE_TUNE_EPOCHS; FINE_TUNE_SYMBOL; FORECAST_HORIZONS; LEARNING_RATE; LOOKBACK; OUTPUT_DIR; RANDOM_SEED; STOP_LOSS; SYMBOL; SYMBOLS; TAKE_PROFIT; TARGET_SYMBOL; TRAIN_SPLIT,,scripts/backtest_10s_microstructure_model.py; scripts/backtest_offer_acceptance_model.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_live_offer_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/train_1s_order_flow_model.py,scripts,train_1s_order_flow_model.py,.py,44452,967,trainer,tracked,Train 1s order flow model script/module.,yes,,build_1s_order_flow_training_rows; datetime; json; microstructure_model_utils; numpy; os; pandas; pathlib; shutil,csv inputs; model.json,csv reports; model.json; txt/json reports,BATCH_SIZE; BURST_LOSS_WEIGHT; EMBARGO_ROWS; EPOCHS; FLOW_1S_CLASS_TARGET; FLOW_1S_CLASS_WEIGHT_MODE; FLOW_1S_DIRECTIONAL_MIN_PROB; FLOW_1S_DIRECTIONAL_NEUTRAL_MARGIN; FLOW_1S_MAX_NEUTRAL_RATIO; FLOW_1S_MIN_DIRECTIONAL_MACRO_F1; FLOW_1S_TARGET_HORIZON_SECONDS; HIDDEN_UNITS; LEARNING_RATE; MIN_TRAIN_ROWS; OUTPUT_DIR; PRIMARY_VENUE; PROMOTE_BEST; RANDOM_SEED; REGRESSION_LOSS_WEIGHT; SYMBOL; TRAIN_SPLIT; VALIDATION_SPLIT,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_10s_microstructure_model.py; scripts/backtest_offer_acceptance_model.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_live_offer_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/train_5m_context_model.py,scripts,train_5m_context_model.py,.py,11190,269,trainer,tracked,Train a tiny 5m context model from closed 5-minute context rows.,yes,,__future__; build_5m_context_training_rows; datetime; json; math; numpy; os; pandas; pandas.errors; pathlib,csv inputs; model.json; models/candidates,csv reports; model.json; models/candidates; txt/json reports,CONTEXT_5M_EPOCHS; CONTEXT_5M_LEARNING_RATE; CONTEXT_5M_MIN_TRAIN_ROWS; CONTEXT_5M_RIDGE_L2; CONTEXT_5M_TRAINING_ROWS_PATH; OUTPUT_DIR; PRIMARY_VENUE; RANDOM_SEED; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_10s_microstructure_model.py; scripts/backtest_offer_acceptance_model.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_htf_context_features.py; scripts/build_live_offer_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/train_5m_cross_asset_context_model.py,scripts,train_5m_cross_asset_context_model.py,.py,36183,780,trainer,tracked,Train a SOL-centered cross-asset 5m context model.,yes,,__future__; build_5m_cross_asset_context_training_rows; datetime; json; math; numpy; os; pandas; pandas.errors; pathlib,csv inputs; data/realtime; model.json; models/candidates,csv reports; data/realtime; model.json; models/candidates; txt/json reports,CROSS_ASSET_CONTEXT_EPOCHS; CROSS_ASSET_CONTEXT_LEARNING_RATE; CROSS_ASSET_CONTEXT_MIN_TRAIN_ROWS; CROSS_ASSET_CONTEXT_MULTI_TARGET_REGRESSION; CROSS_ASSET_CONTEXT_REGRESSION_MODEL; CROSS_ASSET_CONTEXT_RIDGE_L2; CROSS_ASSET_CONTEXT_TINY_PREDICTIONS_PATH; CROSS_ASSET_CONTEXT_TRAINING_ROWS_PATH; CROSS_ASSET_CONTEXT_VENUE; RANDOM_SEED,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_live_offer_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_training_rows.py; scripts/build_tiny_regime_meta_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/train_ensemble_meta_model.py,scripts,train_ensemble_meta_model.py,.py,11508,305,trainer,tracked,Train ensemble meta model script/module.,yes,,json; numpy; os; pandas; pathlib,csv inputs; model.json,csv reports; model.json; txt/json reports,BATCH_SIZE; EPOCHS; HIDDEN_UNITS; L2; LEARNING_RATE; RANDOM_SEED; SYMBOL; TRAIN_SPLIT,,scripts/backtest_10s_microstructure_model.py; scripts/backtest_ensemble_predictions.py; scripts/backtest_offer_acceptance_model.py; scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_live_offer_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/train_hierarchy_mediator_model.py,scripts,train_hierarchy_mediator_model.py,.py,28385,632,trainer,tracked,Train hierarchy mediator model script/module.,yes,,datetime; hashlib; json; numpy; os; pandas; pandas.errors; pathlib,csv inputs; model.json,csv reports; model.json; txt/json reports,MEDIATOR_EPOCHS; MEDIATOR_L2; MEDIATOR_LEARNING_RATE; MEDIATOR_MIN_ROWS; MEDIATOR_PREDICTION_THRESHOLD; OUTPUT_DIR; PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_live_offer_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_training_rows.py; scripts/build_tiny_regime_meta_training_rows.py; scripts/evaluate_hierarchy_forecasts.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/train_live_3m_from_labeled_predictions.py,scripts,train_live_3m_from_labeled_predictions.py,.py,57169,1325,trainer,tracked,Train live 3m from labeled predictions script/module.,yes,,datetime; hashlib; hierarchical_context; json; live_3m_model_utils; numpy; os; pandas; pathlib; shutil; subprocess; sys,csv inputs; model.json,csv reports; model.json; txt/json reports,AUTO_REBUILD_FEATURES; BATCH_SIZE; CLASS_TARGET; COST_PROFILE; EMBARGO_ROWS; EPOCHS; ESTIMATED_SLIPPAGE; HIDDEN_UNITS; LEARNING_RATE; LONG_THRESHOLD; LOOKBACK; MAKER_ROUND_TRIP_COST; MAX_DRAWDOWN_WORSE_ALLOWANCE; MAX_LONG_SHORT_TRADE_RATIO; MAX_NEUTRAL_THRESHOLD; MAX_NEUTRAL_TRADE_RATIO; MAX_PROMOTION_DRAWDOWN; MAX_SPREAD; MIN_AVERAGE_NET_RETURN; MIN_CLASS_ACCURACY_EDGE; MIN_EXPECTED_RETURN; MIN_LABELED_ROWS; MIN_PROMOTION_TRADES; MIN_PROMOTION_VALIDATION_ROWS; MIN_REGIME_CONFIDENCE; MIN_TOP5_NET_RETURN; MIN_TOP5_WIN_AFTER_COST; MIN_VALIDATION_ROWS; MIN_WALK_FORWARD_PERIODS; MIN_WINNER_PROBABILITY_EDGE; PRIMARY_VENUE; PROMOTE_BEST; RANDOM_SEED; REGRESSION_LOSS_WEIGHT; RETURN_CLASS_THRESHOLD; ROUND_TRIP_COST; ROUND_TRIP_COST; RUN_WALK_FORWARD; SAMPLE_WEIGHT_MODE; SHORT_THRESHOLD; SPREAD_COST; SYMBOL; TAKER_ROUND_TRIP_COST; TEST_SPLIT; TRAINING_TARGET_STAGE; TRAIN_SPLIT; VALIDATION_SPLIT; WALK_FORWARD_MIN_PERIOD_ROWS,promotion/champion mutation terms present; audit before operational use,scripts/backtest_1m_flow_predictions.py; scripts/backtest_ensemble_predictions.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_live_offer_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/train_offer_acceptance_model.py,scripts,train_offer_acceptance_model.py,.py,17711,408,trainer,tracked,Train offer acceptance model script/module.,yes,,datetime; live_3m_model_utils; numpy; offer_model_utils; os; pandas; pathlib; shutil,csv inputs; model.json,csv reports; model.json; txt/json reports,ACCEPT_THRESHOLD; BATCH_SIZE; EPOCHS; HIDDEN_UNITS; LEARNING_RATE; MAX_ACCEPT_RATE; MAX_AMBIGUOUS_ACCEPT_RATE; MAX_DRAWDOWN_WORSE_ALLOWANCE; MAX_SIDE_DOMINANCE; MIN_ACCEPTED_VALIDATION_ROWS; MIN_ACCEPT_RATE; MIN_OFFER_ROWS; MIN_VALIDATION_ROWS; MODEL_OUTPUT_TAG; OFFER_TRAINING_PATH; PROMOTE_BEST; RANDOM_SEED; REGRESSION_LOSS_WEIGHT; SYMBOL; TRAIN_SPLIT,paper-only/no-orders language present,scripts/backtest_offer_acceptance_model.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_live_offer_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_training_rows.py; scripts/build_tiny_regime_meta_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
